"Incluye transacciones del Marketplace de Amazon, Logística de Amazon y Amazon Webstore"
"Todos los importes en EUR, a menos que se especifique lo contrario"
"Definiciones:"
"fecha/hora: fecha y hora de publicación de la transacción"
"Recaudación de impuestos sobre ventas: incluye los impuestos sobre ventas recaudados al comprador respecto al producto, el envío y el envoltorio para regalo."
"Tarifas por venta: incluyen tarifas variables por cierre de venta y tarifas por referencia."
"Tarifas de otras transacciones: incluye reintegros de los cargos por envío, retenciones de envío y tarifas de impuestos sobre ventas."
"Otro: incluye importes de transacciones distintas del pedido. Para mas información, consulta las columnas ""Tipo"" y ""Descripción"" de cada número de pedido."
"Nota: Los informes con fecha de inicio del 1 de enero de 2025 o posterior se indexan por fecha de publicación, incluyen las transacciones liberadas y diferidas y tienen dos nuevas columnas. Es posible que tengas que actualizar las integraciones o asignaciones de terceros."
"fecha y hora","identificador de pago","tipo","número de pedido","sku","descripción","cantidad","web de Amazon","gestión logística","ciudad de procedencia del pedido","comunidad autónoma de procedencia del pedido","código postal de procedencia del pedido","Formulario de recaudación de impuestos","ventas de productos","impuesto de ventas de productos","abonos de envío","impuestos por abonos de envío","abonos de envoltorio para regalo","impuestos por abonos de envoltorio para regalo","devoluciones promocionales","impuestos de descuentos por promociones","impuesto retenido en el sitio web","tarifas de venta","tarifas de Logística de Amazon","tarifas de otras transacciones","otro","total","Estado de la transacción","Fecha de liberación de la transacción"
"5 may 2026 9:26:21 UTC","26902805082","Pedido","406-3408661-9814712","VSF-AWD4x2-EU-FBM","VIVOSUN Pack de 2 Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable,","1","amazon.es","Vendedor","Bellver de Cerdanya","Catalunya","25720","MarketplaceFacilitator","33,05","6,94","0","0","0","0","0","0","-6,94","-6,00","0","-0,18","0","26,87","Diferida",
"5 may 2026 9:26:29 UTC","26991627152","Pedido","404-4265352-8825157","330701-01-EU-FBM","VIVOSUN Red trepadora 1,5x4,5m Soporte Plantas trepadoras Red jardín para pepinos Guisantes Tomates Enredaderas Plantas Interior Exterior Invernadero","2","amazon.es","Vendedor","MÁLAGA","MÁLAGA","29004","MarketplaceFacilitator","14,86","3,12","0","0","0","0","0","0","-3,12","-2,70","0","-0,08","0","12,08","Liberada","19 may 2026 8:03:02 UTC"
"5 may 2026 10:00:47 UTC","26902805082","Reembolso","407-7454322-2487524","311001-15x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 60 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Bilbao","BI","48012","MarketplaceFacilitator","-22,31","-4,68","0","0","0","0","0","0","4,68","3,24","0","0,08","0","-18,99","Liberada","5 may 2026 10:00:47 UTC"
"5 may 2026 10:59:58 UTC","26902805082","Ajuste","407-3563248-3449158","VSC-GCC4-EU","Reembolso de inventario de Logística de Amazon (Devolución del cliente)","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","37,96","37,96","Liberada","5 may 2026 10:59:58 UTC"
"5 may 2026 11:06:06 UTC","26991627152","Pedido","405-2839992-7263547","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","St Vicens De Castellet","Barcelona","08295","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 20:30:13 UTC"
"5 may 2026 15:26:56 UTC","26902805082","Pedido","405-7290479-9329142","VSVC-AZG6E42AP-EU","VIVOSUN Kit de Extracción Ventilador de Conducto 150mm AeroZesh G6 con GrowHub E42A+, Controlador WiFi VPD Temperatura Humedad, Filtro de Carbón Act","1","amazon.es","Amazon","Mêda de Mouros","Tabua (Coimbra)","","MarketplaceFacilitator","214,87","49,42","0","0","0","0","0","0","-49,42","-39,00","-11,23","-1,17","0","163,47","Diferida",
"5 may 2026 17:36:27 UTC","26991627152","Pedido","408-9371622-1647569","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Valencia","Valencia","46017","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","13 may 2026 14:39:22 UTC"
"5 may 2026 20:15:56 UTC","26991627152","Pedido","171-5526880-9336350","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Elche","Alicante","03202","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","13 may 2026 21:47:08 UTC"
"5 may 2026 21:30:42 UTC","26991627152","Pedido","171-1590499-6615506","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Pedrezuela","Madrid","28723","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","14 may 2026 13:50:01 UTC"
"6 may 2026 0:08:21 UTC","26902805082","Pedido","402-2591247-7797169","VSF-AWD4W-EU-FBA","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Bla","2","amazon.es","Amazon","Vila Real","Vila Real","","MarketplaceFacilitator","49,58","11,40","0","0","0","0","0","0","-11,40","-9,00","-7,59","-0,27","0","32,72","Diferida",
"6 may 2026 0:17:58 UTC","26991627152","Pedido","403-2970430-0233904","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Caleta de Vélez","Malaga","29751","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","13 may 2026 20:29:01 UTC"
"6 may 2026 2:03:09 UTC","26991627152","Pedido","403-4520792-0420336","VSF-AWD4W-EU-FBA","VIVOSUN Ventiladores de Pinza Oscilantes AeroWave D4 10cm para Cultivo, 3 Velocidades, Flujo de Aire Fuerte y Silencioso, Ángulo Ajustable, Color Bla","1","amazon.es","Amazon","Granollers","Barcelona","08402","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","-3,80","-0,14","0","16,35","Liberada","14 may 2026 22:20:59 UTC"
"6 may 2026 2:15:58 UTC","26991627152","Pedido","407-1842540-2919515","PS-002-EU-M","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Vendedor","Santiago de Compostela","A Coruña","15702","MarketplaceFacilitator","5,78","1,21","0","0","0","0","0","0","-1,21","-1,05","0","-0,03","0","4,70","Diferida",
"6 may 2026 2:16:30 UTC","26991627152","Pedido","408-0794286-8019544","VSF-AWE6W-G2-EU-FBM","VIVOSUN Ventilador de Cultivo con Clip AeroWave E6 Gen2 15 cm Motor EC 12W Control Inteligente APP/WiFi 5 Velocidades+Temporizador Oscilación Automá","1","amazon.es","Vendedor","Gran Alacant","Alicante","03130","MarketplaceFacilitator","45,45","9,54","0","0","0","0","0","0","-9,54","-8,25","0","-0,25","0","36,95","Diferida",
"6 may 2026 4:35:57 UTC","26991627152","Pedido","405-2559789-1472339","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Tomares","Sevilla","41940","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","13 may 2026 15:25:04 UTC"
"6 may 2026 7:42:51 UTC","26991627152","Reembolso","405-3039796-0853166","VSE-ATW70-EU","VIVOSUN AeroFlux Calentador Inteligente para Tienda de Campaña con Termostato, Calefacción PTC de 700W, Compacto y Portátil con VPD, Control de Apl","1","amazon.es","Amazon","Madrid","Madrid","28018","MarketplaceFacilitator","-95,49","-20,05","0","0","0","0","0","0","20,05","13,86","0","0,35","0","-81,28","Liberada","6 may 2026 7:42:51 UTC"
"6 may 2026 8:22:19 UTC","26991627152","Pedido","405-8382077-3871541","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Alcabideche","Alcabideche","","MarketplaceFacilitator","9,08","2,09","0,81","0,19","0","0","-0,81","-0,19","-2,09","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 22:26:50 UTC"
"6 may 2026 9:06:21 UTC","26991627152","Pedido","408-8432594-7625933","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Calonge","Girona","17251","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 23:02:42 UTC"
"6 may 2026 11:31:18 UTC","26991627152","Pedido","171-9390520-9933952","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Sant Cugat del Vallès","Barcelona","08172","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","14 may 2026 16:51:54 UTC"
"6 may 2026 13:22:20 UTC","26991627152","Pedido","406-1911610-8172346","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Ágreda","Soria","42100","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","14 may 2026 18:19:16 UTC"
"6 may 2026 15:36:21 UTC","26991627152","Pedido","403-1791868-3083505","CFPW-4-EU","VIVOSUN Prefiltro de 4 Pulgadas Para Filtro de Carbón de 4 Pulgadas, Blanco, 9.84 Pulgadas de Largo","1","amazon.es","Amazon","Valbom","Gondomar","","MarketplaceFacilitator","9,85","2,27","0","0","0","0","0","0","-2,27","-0,95","-3,05","-0,03","0","5,82","Liberada","14 may 2026 13:19:18 UTC"
"6 may 2026 17:38:07 UTC","26991627152","Pedido","408-6570485-9459554","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","El Bosque","Cádiz","11670","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","14 may 2026 20:36:45 UTC"
"6 may 2026 17:39:39 UTC","26991627152","Pedido","405-3310262-8700362","VSV-AZT4-EU","VIVOSUN Ventilador de Conducto AeroZesh T4 100 mm 357 m³/h Ventilador de Extracción con Regulador de Velocidad E12, Control PWM, Programable para Ti","3","amazon.es","Amazon","Covilhã","Castelo Branco","","MarketplaceFacilitator","285,09","65,58","1,46","0,33","0","0","-1,46","-0,33","-65,58","-51,75","-37,27","-1,55","0","194,52","Liberada","15 may 2026 20:52:02 UTC"
"6 may 2026 17:42:44 UTC","26991627152","Pedido","405-3310262-8700362","VSV-AZT4-EU","VIVOSUN Ventilador de Conducto AeroZesh T4 100 mm 357 m³/h Ventilador de Extracción con Regulador de Velocidad E12, Control PWM, Programable para Ti","2","amazon.es","Amazon","Covilhã","Castelo Branco","","MarketplaceFacilitator","190,06","43,72","0,98","0,22","0","0","-0,98","-0,22","-43,72","-34,50","-24,85","-1,04","0","129,67","Liberada","15 may 2026 15:37:49 UTC"
"6 may 2026 19:42:26 UTC","26991627152","Transferir","","","A la cuenta acabada en 064","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-6142,43","-6142,43","Liberada","6 may 2026 19:42:26 UTC"
"7 may 2026 0:53:47 UTC","26991627152","Pedido","171-2375418-5689158","311001-30x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 115 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","2","amazon.es","Vendedor","La línea de la Concepción","Cadiz","11300","MarketplaceFacilitator","57,84","12,14","0","0","0","0","0","0","-12,14","-10,50","0","-0,32","0","47,02","Diferida",
"7 may 2026 0:56:43 UTC","26991627152","Pedido","404-1550032-6546707","311001-5x5-EU-FBM","VIVOSUN Bolsa de Cultivo 5 Unidades 20 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Vilanova i la Geltrú","Catalunya","08800","MarketplaceFacilitator","18,17","3,82","0","0","0","0","0","0","-3,82","-3,30","0","-0,10","0","14,77","Diferida",
"7 may 2026 0:56:51 UTC","26991627152","Pedido","405-9604839-6169100","311001-7x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 25 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Pravia","Asturias","33128","MarketplaceFacilitator","18,17","3,82","0","0","0","0","0","0","-3,82","-3,30","0","-0,10","0","14,77","Diferida",
"7 may 2026 0:56:53 UTC","26991627152","Pedido","405-5536308-9651542","311001-10x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 40 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Pravia","Asturias","33128","MarketplaceFacilitator","23,13","4,86","0","0","0","0","0","0","-4,86","-4,20","0","-0,13","0","18,80","Diferida",
"7 may 2026 0:57:00 UTC","26991627152","Pedido","171-1852526-6476347","311001-20x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 80 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Cádiz","Cadiz","11006","","32,99","0","0","0","0","0","0","0","0","-4,95","0","-0,15","0","27,89","Diferida",
"7 may 2026 4:01:18 UTC","26991627152","Pedido","405-1118605-7222700","332022-2-EU","VIVOSUN Paquete de 2 lupas Plegables iluminadas de 30X 60X con luz LED para Joyas, Gemas, Relojes, Monedas, Sellos, Antiguos, Color Negro","1","amazon.es","Amazon","IBIZA","Baleares","07800","MarketplaceFacilitator","17,42","3,66","0","0","0","0","0","0","-3,66","-3,16","-3,80","-0,09","0","10,37","Liberada","17 may 2026 0:15:40 UTC"
"7 may 2026 5:22:30 UTC","26991627152","Tarifas de inventario de Logística de Amazon","K0tVHFJrFp","","Tarifa por devolución de inventario","","Amazon.es","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-4,85","-4,85","Liberada","7 may 2026 5:22:30 UTC"
"7 may 2026 7:59:17 UTC","26991627152","Tarifas de Amazon","a5845b52-b299-431c-8c86-199d7c313f39","","Tarifa de participación en el cupón","","Amazon.es","","","","","","0","0","0","0","0","0","0","0","0","-2,00","0","0","0","-2,00","Liberada","7 may 2026 7:59:17 UTC"
"7 may 2026 10:30:20 UTC","26991627152","Pedido","407-8199283-3185904","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","barcelona","barcelona","08027","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 21:44:34 UTC"
"7 may 2026 11:22:27 UTC","26991627152","Tarifas de transacción de Logística de Amazon","","","Tarifa por almacenamiento de inventario de Logística de Amazon","","Amazon.es","","","","","","0","0","0","0","0","0","0","0","0","0","-78,33","0","0","-78,33","Liberada","7 may 2026 11:22:27 UTC"
"7 may 2026 13:29:37 UTC","26991627152","Pedido","405-9001556-1252300","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Barberà del Vallès","Barcelona","08210","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 20:39:26 UTC"
"7 may 2026 19:19:29 UTC","26991627152","Reembolso","403-2970430-0233904","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Caleta de Vélez","Malaga","29751","MarketplaceFacilitator","-9,08","-1,91","0","0","0","0","0","0","1,91","1,32","0","0,05","0","-7,71","Liberada","13 may 2026 13:47:38 UTC"
"7 may 2026 20:57:52 UTC","26991627152","Pedido","405-1963401-5790743","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Gondomar","Portugal","","MarketplaceFacilitator","9,08","2,09","0","0","0","0","0","0","-2,09","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 23:41:04 UTC"
"8 may 2026 0:40:22 UTC","26991627152","Pedido","405-3883994-0669962","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Arnuero","Cantabria","39195","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","15 may 2026 14:06:35 UTC"
"8 may 2026 0:52:55 UTC","26991627152","Pedido","171-7356096-0482714","311001-30x5-EU-M","VIVOSUN Bolsa de Cultivo 5 Unidades 115 L, Grow Bags de Tela No Tejida Reforzada con Asas, para Verduras, Flores, Frutas, Invernadero y Jardín","1","amazon.es","Vendedor","Mondragón","Guipuzcoa","20500","MarketplaceFacilitator","28,92","6,07","0","0","0","0","0","0","-6,07","-5,25","0","-0,16","0","23,51","Diferida",
"8 may 2026 0:53:05 UTC","26991627152","Pedido","407-9005206-1016306","332572-EU-M","VIVOSUN Bomba Sumergible 3000 L/H (24W), Fuente Ultra Silenciosa con Elevación 3 m, Cable 2 m, 3 Boquillas para Pecera, Estanque, Acuario, Estatuas e","1","amazon.es","Vendedor","Madrid","Madrid","28040","MarketplaceFacilitator","24,79","5,20","0","0","0","0","0","0","-5,20","-4,50","0","-0,14","0","20,15","Diferida",
"8 may 2026 4:35:40 UTC","26991627152","Pedido","404-1518101-7308345","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","SAN FERNANDO","CADIZ","11100","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","17 may 2026 20:50:06 UTC"
"8 may 2026 8:19:38 UTC","26991627152","Reembolso","171-7268537-0885933","VS-THB1-EU","VIVOSUN AeroLab THB1S Termómetro Higrómetro Inalámbrico Bluetooth Para Interiores, Medidor de Humedad y Temperatura Digital VPD, LCD, Control y Ale","1","amazon.es","Amazon","Vallcanera Parc","Girona","17410","MarketplaceFacilitator","0","0","-2,06","-0,43","0","0","0","0","0,43","0","2,02","0","0","-0,04","Liberada","13 may 2026 21:19:49 UTC"
"8 may 2026 13:25:10 UTC","26991627152","Pedido","405-7669392-2029142","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","El Priorat De La Bisbal","Tarragona","43717","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","16 may 2026 19:51:26 UTC"
"8 may 2026 15:54:06 UTC","26991627152","Pedido","171-0310447-5473164","311003-5-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Granada","Granada","18001","MarketplaceFacilitator","9,08","1,91","2,07","0,43","0","0","0","0","-2,34","-1,65","-4,66","-0,05","0","4,79","Liberada","16 may 2026 21:19:58 UTC"
"8 may 2026 20:58:50 UTC","26991627152","Pedido","408-9586182-7075515","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","CHANTADA","LUGO","27500","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","16 may 2026 18:07:43 UTC"
"9 may 2026 1:11:27 UTC","26991627152","Pedido","404-1224456-2970736","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Badajoz","Badajoz","06002","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","16 may 2026 21:34:49 UTC"
"9 may 2026 17:28:00 UTC","26991627152","Pedido","407-4669783-9840351","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Sarria de Ter","Girona","17840","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","18 may 2026 12:35:44 UTC"
"9 may 2026 17:28:01 UTC","26991627152","Pedido","404-3177626-4173113","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","BARCELONA","BARCELONA","08005","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","18 may 2026 22:42:44 UTC"
"9 may 2026 17:47:35 UTC","26991627152","Pedido","407-1945683-1001922","311003-4-EU","VIVOSUN Tijeras de Jardín 17cm Tijeras de Plantas con Mangos Ergonomicos Tijeras de Poda con Cuchillas Rectas y Revestimiento Antiadherente Titanio T","1","amazon.es","Amazon","Playa de Oliva","VALENCIA","46780","MarketplaceFacilitator","9,08","1,91","0","0","0","0","0","0","-1,91","-1,65","-2,59","-0,05","0","4,79","Liberada","18 may 2026 19:40:33 UTC"
